item,itemLabel,startDate,endDate,sourceDate,psid
Q592101,Luc Frieden,1998-01-30,2009-07-23,2022-05-03,Q592101-B0D33DEA-0BB7-4C69-89E4-6A7CF6AF2DA2
Q1450922,François Biltgen,2009-07-23,2013-04-30,2022-05-03,Q1450922-C550DB90-FA44-46BF-B5CD-412E50A1EF4E
Q7076803,Octavie Modert,2013-04-30,2013-12-03,2022-05-03,Q7076803-1125BFC8-A394-4C13-82A9-4A85E9FD7E62
Q15275462,Félix Braz,2013-12-04,2018-12-05,,Q15275462-041b9bf8-4cc0-bb3b-fe8a-45969f083f7c
Q15275462,Félix Braz,2018-12-05,2019-10-11,,Q15275462-85fb5f97-4025-794a-95ef-434bb0352522
Q13104925,Sam Tanson,2019-09-06,,,Q13104925-AB12E783-FCF3-4562-B190-BB537786A5C1
